相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
0.029907,-3.7477E-4,0.055237,0.073811,0.014236,0.046275,0.023087,0.037596
0.029495,-3.7477E-4,0.056046,0.073811,0.013824,0.046314,0.021973,0.037596
0.029602,-3.7477E-4,0.053604,0.073811,0.014542,0.046314,0.023087,0.037596
0.030716,-3.7477E-4,0.055939,0.073811,0.014236,0.046334,0.022476,0.037596
0.030518,-3.7477E-4,0.056763,0.073811,0.013733,0.046334,0.021866,0.037596
0.029495,-3.7477E-4,0.056961,0.073811,0.013519,0.046334,0.023193,0.037596
0.029907,-3.7477E-4,0.057266,0.073831,0.013519,0.046334,0.022980,0.037596
0.030304,-3.7477E-4,0.056961,0.073831,0.012802,0.046334,0.021866,0.037596
0.029800,-3.7477E-4,0.056763,0.073850,0.013626,0.046354,0.021866,0.037596
0.029694,-3.7477E-4,0.058182,0.073850,0.012604,0.046393,0.022171,0.037596
0.030197,-3.7477E-4,0.060410,0.073850,0.013931,0.046413,0.023392,0.037596
0.030304,-3.7477E-4,0.058594,0.073850,0.013016,0.046413,0.022278,0.037596
0.031128,-3.7477E-4,0.058182,0.073850,0.012299,0.046413,0.022781,0.037596
0.029602,-3.7477E-4,0.057877,0.073850,0.014038,0.046413,0.022476,0.037596
0.030716,-3.7477E-4,0.059814,0.073850,0.014435,0.046413,0.023499,0.037616
0.029694,-3.7477E-4,0.061432,0.073850,0.014236,0.046433,0.023499,0.037655
0.031326,-3.7477E-4,0.061127,0.073850,0.012909,0.046452,0.021667,0.037734
0.029388,-3.7477E-4,0.058289,0.073850,0.012909,0.046472,0.023193,0.037773
0.030304,-3.7477E-4,0.060013,0.073870,0.013214,0.046492,0.023193,0.037813
0.031128,-3.7477E-4,0.061844,0.073890,0.013931,0.046492,0.022781,0.037833
0.031128,-3.7477E-4,0.058075,0.073910,0.013123,0.046492,0.021057,0.037872
0.030106,-3.7477E-4,0.061844,0.073910,0.012711,0.046492,0.021866,0.037872
0.030609,-3.7477E-4,0.061737,0.073910,0.013824,0.046512,0.020950,0.037892
0.030823,-3.7477E-4,0.061340,0.073910,0.014954,0.046531,0.020844,0.037911
0.030106,-3.7477E-4,0.063980,0.073910,0.013016,0.046551,0.020752,0.037911
0.028992,-3.7477E-4,0.062866,0.073910,0.013123,0.046571,0.020447,0.037911
0.029190,-3.7477E-4,0.064087,0.073910,0.014236,0.046571,0.022888,0.037911
0.030518,-3.7477E-4,0.063980,0.073910,0.013626,0.046571,0.021667,0.037911
0.030716,-3.7477E-4,0.061935,0.073910,0.012802,0.046571,0.019928,0.037911
0.028992,-3.7477E-4,0.061646,0.073910,0.013626,0.046590,0.019836,0.037911
0.030609,-3.7477E-4,0.064590,0.073910,0.014648,0.046590,0.020447,0.037911
0.030716,-3.7477E-4,0.063477,0.073910,0.013931,0.046610,0.020752,0.037911
0.029495,-3.7477E-4,0.064178,0.073910,0.014038,0.046650,0.020844,0.037911
0.028992,-3.7477E-4,0.062866,0.073910,0.013519,0.046669,0.020447,0.037911
0.030609,-3.7477E-4,0.063263,0.073910,0.014954,0.046669,0.020340,0.037911
0.030304,-3.7477E-4,0.065094,0.073910,0.013931,0.046669,0.021454,0.037911
0.030609,-3.7477E-4,0.064392,0.073910,0.013626,0.046669,0.020447,0.037911
0.029297,-3.7477E-4,0.064178,0.073910,0.013519,0.046689,0.019836,0.037911
0.029999,-3.7477E-4,0.066620,0.073910,0.012909,0.046689,0.021561,0.037911
0.030609,-3.7477E-4,0.064590,0.073910,0.013931,0.046729,0.020844,0.037911
0.029388,-3.7477E-4,0.064484,0.073910,0.013428,0.046748,0.019928,0.037911
0.029297,-3.7477E-4,0.064392,0.073910,0.013824,0.046748,0.021149,0.037931
0.029388,-3.7477E-4,0.064484,0.073910,0.014847,0.046768,0.020142,0.037931
0.031128,-3.7477E-4,0.065399,0.073910,0.013123,0.046768,0.020340,0.037931
0.030411,-3.7477E-4,0.065811,0.073949,0.013626,0.046768,0.020950,0.037931
0.029907,-3.7477E-4,0.068451,0.074008,0.013824,0.046768,0.021057,0.037931
0.030106,-3.7477E-4,0.068756,0.074087,0.013824,0.046788,0.020645,0.037931
0.029907,-3.7477E-4,0.075073,0.074087,0.014038,0.046827,0.020142,0.037931
0.029388,-3.7477E-4,0.074860,0.074087,0.012909,0.046847,0.019318,0.037931
0.030106,-3.7477E-4,0.077301,0.074087,0.013214,0.046847,0.020340,0.037931
0.029297,-3.7477E-4,0.075989,0.074087,0.013733,0.046847,0.021973,0.037931
0.030518,-3.7477E-4,0.073853,0.074087,0.013626,0.046847,0.020538,0.037931
0.029602,-3.7477E-4,0.075378,0.074087,0.013626,0.046847,0.020035,0.037931
0.028885,-3.7477E-4,0.076599,0.074107,0.013428,0.046867,0.020447,0.037931
0.029694,-3.7477E-4,0.077515,0.074146,0.014236,0.046906,0.020233,0.037931
0.030609,-3.7477E-4,0.080765,0.074225,0.014130,0.046945,0.019730,0.037931
0.029495,-3.7477E-4,0.085541,0.074265,0.014130,0.046945,0.019119,0.037931
0.028671,-3.7477E-4,0.086365,0.074265,0.013824,0.046945,0.020142,0.037951
0.029190,-3.7477E-4,0.091446,0.074265,0.013214,0.046945,0.020538,0.038010
0.030518,-3.7477E-4,0.089722,0.074265,0.014954,0.046965,0.019119,0.038050
0.030197,-3.7477E-4,0.089111,0.074265,0.013519,0.046965,0.016174,0.038069
0.029999,-3.7477E-4,0.087982,0.074265,0.012909,0.046965,0.016479,0.038089
0.030411,-3.7477E-4,0.090729,0.074304,0.014542,0.047005,0.016785,0.038089
0.030823,-3.7477E-4,0.095215,0.074363,0.014435,0.047024,0.015762,0.038089
0.030106,-3.7477E-4,0.099579,0.074422,0.014236,0.047044,0.015045,0.038089
0.029388,-3.7477E-4,0.10426,0.074462,0.013519,0.047044,0.015259,0.038089
0.029907,-3.7477E-4,0.11118,0.074462,0.014130,0.047044,0.015350,0.038109
0.031128,-3.7477E-4,0.10945,0.074462,0.014236,0.047044,0.015869,0.038109
0.031021,-3.7477E-4,0.10986,0.074462,0.013321,0.047044,0.016068,0.038109
0.030106,-3.7477E-4,0.10579,0.074462,0.013428,0.047044,0.014954,0.038109
0.030197,-3.7477E-4,0.10710,0.074482,0.014236,0.047044,0.015152,0.038109
0.030716,-3.7477E-4,0.11037,0.074541,0.013824,0.047084,0.016266,0.038109
0.030716,-3.7477E-4,0.11128,0.074600,0.014130,0.047123,0.015259,0.038109
0.037628,-3.7477E-4,0.12268,0.074639,0.013519,0.047123,0.016373,0.038109
0.031219,-3.7477E-4,0.12440,0.074639,0.015152,0.047123,0.015152,0.038109
0.029907,-3.7477E-4,0.13264,0.074659,0.015656,0.047123,0.015961,0.038109
0.031219,-3.7477E-4,0.12868,0.074659,0.014435,0.047123,0.015152,0.038109
0.038147,-3.7477E-4,0.12634,0.074659,0.013428,0.047123,0.014954,0.038109
0.030197,-3.7477E-4,0.12704,0.074679,0.014236,0.047123,0.016373,0.038109
0.031326,-3.7477E-4,0.12949,0.074718,0.014542,0.047143,0.015259,0.038109
0.037537,-3.7477E-4,0.13345,0.074758,0.014038,0.047162,0.015457,0.038109
0.029602,-3.7477E-4,0.14363,0.074797,0.014328,0.047182,0.015762,0.038109
0.029907,-3.7477E-4,0.14577,0.074817,0.014648,0.047202,0.016266,0.038109
0.039154,-3.7477E-4,0.14902,0.074817,0.014740,0.047202,0.015152,0.038109
0.031219,-3.7477E-4,0.14954,0.074837,0.014435,0.047202,0.014542,0.038109
0.029694,-3.7477E-4,0.15146,0.074837,0.014740,0.047202,0.014648,0.038109
0.035400,-3.7477E-4,0.14902,0.074856,0.015457,0.047202,0.015961,0.038109
0.034378,-3.7477E-4,0.14932,0.074856,0.014847,0.047202,0.014847,0.038109
0.031525,-3.7477E-4,0.15015,0.074856,0.013824,0.047202,0.014435,0.038128
0.029694,-3.7477E-4,0.15268,0.074876,0.013321,0.047222,0.014648,0.038188
0.038651,-3.7477E-4,0.15939,0.074916,0.014236,0.047261,0.014236,0.038247
0.031738,-3.7477E-4,0.16306,0.074975,0.014740,0.047281,0.013214,0.038286
0.030518,-3.7477E-4,0.16530,0.075014,0.014328,0.047281,0.014328,0.038306
0.029694,-3.7477E-4,0.16968,0.075014,0.015259,0.047281,0.013321,0.038326
0.031128,-3.7477E-4,0.17313,0.075014,0.015457,0.047301,0.014847,0.038326
0.029907,-3.7477E-4,0.17303,0.075014,0.015762,0.047301,0.014648,0.038345
0.030411,-3.7477E-4,0.17334,0.075014,0.015045,0.047301,0.014435,0.038345
0.029694,-3.7477E-4,0.17038,0.075014,0.015152,0.047301,0.014435,0.038345
0.029495,-3.7477E-4,0.17487,0.075014,0.015564,0.047340,0.015045,0.038345
0.031128,-3.7477E-4,0.17679,0.075034,0.016479,0.047360,0.013931,0.038345
0.030609,-3.7477E-4,0.17751,0.075073,0.014847,0.047379,0.014328,0.038345
0.029388,-3.7477E-4,0.18137,0.075152,0.014236,0.047379,0.014954,0.038345
0.030106,-3.7477E-4,0.19836,0.075192,0.015259,0.047379,0.015259,0.038345
0.030914,-3.7477E-4,0.19643,0.075192,0.014648,0.047379,0.015152,0.038345
0.030304,-3.7477E-4,0.20731,0.075192,0.015259,0.047379,0.014740,0.038345
0.029694,-3.7477E-4,0.20059,0.075192,0.014740,0.047379,0.015045,0.038345
0.030106,-3.7477E-4,0.19907,0.075192,0.014542,0.047399,0.014740,0.038345
0.030304,-3.7477E-4,0.19887,0.075192,0.016068,0.047399,0.014542,0.038345
0.029388,-3.7477E-4,0.20172,0.075211,0.015152,0.047419,0.015152,0.038345
0.029297,-3.7477E-4,0.21066,0.075290,0.015564,0.047439,0.014847,0.038345
0.030197,-3.7477E-4,0.21280,0.075369,0.015869,0.047458,0.014847,0.038385
0.030609,-3.7477E-4,0.23061,0.075389,0.014740,0.047458,0.015457,0.038444
0.030411,-3.7477E-4,0.22867,0.075389,0.014130,0.047458,0.017181,0.038464
0.029907,-3.7477E-4,0.23711,0.075389,0.015045,0.047458,0.017700,0.038483
0.029800,-3.7477E-4,0.23621,0.075409,0.016479,0.047478,0.019226,0.038503
0.029800,-3.7477E-4,0.23264,0.075409,0.015350,0.047478,0.019012,0.038523
0.029602,-3.7477E-4,0.23538,0.075428,0.015152,0.047498,0.018707,0.038523
0.030304,-3.7477E-4,0.23782,0.075488,0.014954,0.047518,0.018707,0.038523
0.029495,-3.7477E-4,0.24779,0.075566,0.015656,0.047537,0.019623,0.038543
0.030716,-3.7477E-4,0.27252,0.075606,0.015762,0.047557,0.019928,0.038543
0.030106,-3.7477E-4,0.27557,0.075626,0.015045,0.047577,0.018707,0.038543
0.030716,-3.7477E-4,0.29031,0.075645,0.015564,0.047577,0.019012,0.038543
0.029999,-3.7477E-4,0.28482,0.075665,0.015259,0.047596,0.020447,0.038543
0.030411,-3.7477E-4,0.28290,0.075705,0.016266,0.047596,0.020340,0.038543
0.030304,-3.7477E-4,0.28656,0.075744,0.014847,0.047616,0.019012,0.038543
0.030106,-3.7477E-4,0.29642,0.075764,0.014954,0.047636,0.019730,0.038543
0.029999,-3.7477E-4,0.29938,0.075803,0.016479,0.047656,0.020142,0.038543
0.031326,-3.7477E-4,0.32074,0.075843,0.016785,0.047675,0.020142,0.038543
0.030823,-3.7477E-4,0.32510,0.075902,0.016571,0.047695,0.019012,0.038562
0.029694,-3.7477E-4,0.33295,0.075941,0.016571,0.047715,0.019623,0.038602
0.030106,-3.7477E-4,0.34586,0.075981,0.017792,0.047734,0.022171,0.038641
0.030914,-3.7477E-4,0.34932,0.076000,0.016571,0.047754,0.022675,0.038661
0.031128,-3.7477E-4,0.34901,0.076020,0.015350,0.047754,0.021454,0.038681
0.030411,-3.7477E-4,0.35431,0.076020,0.016373,0.047774,0.023193,0.038720
0.030197,-3.7477E-4,0.35603,0.076040,0.016678,0.047794,0.024811,0.038740
0.031433,-3.7477E-4,0.36499,0.076079,0.016479,0.047794,0.023392,0.038760
0.030411,-3.7477E-4,0.37262,0.076139,0.015961,0.047813,0.022888,0.038760
0.030197,-3.7477E-4,0.39041,0.076198,0.015762,0.047833,0.022476,0.038779
0.030197,-3.7477E-4,0.39316,0.076237,0.016373,0.047873,0.022278,0.038819
0.031433,-3.7477E-4,0.40588,0.076237,0.017899,0.047873,0.022064,0.038839
0.031326,-3.7477E-4,0.40709,0.076257,0.015869,0.047892,0.021667,0.038878
0.030106,-3.7477E-4,0.40414,0.076257,0.016174,0.047912,0.020142,0.038898
0.029694,-3.7477E-4,0.40924,0.076277,0.016174,0.047912,0.019928,0.038917
0.031433,-3.7477E-4,0.41330,0.076296,0.015961,0.047932,0.018814,0.038917
0.034882,-3.7477E-4,0.41910,0.076355,0.016068,0.047951,0.018814,0.038937
0.029388,-3.7477E-4,0.42989,0.076375,0.016373,0.047971,0.019318,0.038957
0.030609,-3.7477E-4,0.43904,0.076395,0.017899,0.047991,0.017899,0.038957
0.039673,-3.7477E-4,0.44911,0.076395,0.016785,0.048011,0.017395,0.038977
0.031326,-3.7477E-4,0.45419,0.076415,0.016571,0.048030,0.017593,0.038977
0.029907,-3.7477E-4,0.45084,0.076454,0.016678,0.048070,0.017288,0.038996
0.032959,-3.7477E-4,0.45491,0.076474,0.016876,0.048090,0.016678,0.038996
0.036407,-3.7477E-4,0.45959,0.076474,0.015961,0.048109,0.017288,0.039016
0.029999,-3.7477E-4,0.45613,0.076494,0.014435,0.048129,0.016266,0.039056
0.030304,-3.7477E-4,0.46559,0.076494,0.016266,0.048149,0.016174,0.039075
0.039154,-3.7477E-4,0.46579,0.076494,0.017395,0.048168,0.015259,0.039075
0.030609,-3.7477E-4,0.46956,0.076494,0.015869,0.048188,0.015762,0.039095
0.029999,-3.7477E-4,0.47220,0.076513,0.016068,0.048228,0.013733,0.039115
0.037735,-3.7477E-4,0.48024,0.076572,0.016174,0.048247,0.015457,0.039134
0.030518,-3.7477E-4,0.47871,0.076612,0.016571,0.048287,0.014954,0.039134
0.031128,-3.7477E-4,0.49631,0.076632,0.017181,0.048307,0.014130,0.039154
0.030518,-3.7477E-4,0.49214,0.076632,0.015564,0.048326,0.013824,0.039154
0.029495,-3.7477E-4,0.50038,0.076632,0.015350,0.048346,0.014328,0.039154
0.029999,-3.7477E-4,0.50496,0.076632,0.015656,0.048385,0.014954,0.039174
0.031128,-3.7477E-4,0.49744,0.076632,0.015961,0.048405,0.014648,0.039174
0.030197,-3.7477E-4,0.50740,0.076632,0.015350,0.048425,0.014542,0.039174
0.029083,-3.7477E-4,0.50374,0.076632,0.015457,0.048464,0.014435,0.039194
0.030197,-3.7477E-4,0.49712,0.076651,0.015564,0.048504,0.014328,0.039194
0.031433,-3.7477E-4,0.51381,0.076691,0.014740,0.048523,0.014847,0.039194
0.029694,-3.7477E-4,0.51636,0.076750,0.015152,0.048563,0.013321,0.039194
0.029190,-3.7477E-4,0.53040,0.076770,0.014847,0.048583,0.014435,0.039194
0.030518,-3.7477E-4,0.53334,0.076770,0.014740,0.048602,0.014236,0.039194
0.030304,-3.7477E-4,0.53456,0.076770,0.014954,0.048642,0.014435,0.039194
0.029907,-3.7477E-4,0.53162,0.076770,0.013733,0.048662,0.013824,0.039194
0.029800,-3.7477E-4,0.52998,0.076770,0.013519,0.048701,0.014236,0.039194
0.030304,-3.7477E-4,0.52957,0.076770,0.014847,0.048721,0.014038,0.039194
0.031021,-3.7477E-4,0.54300,0.076770,0.014236,0.048760,0.014130,0.039194
0.029495,-3.7477E-4,0.54504,0.076829,0.013123,0.048800,0.014740,0.039194
0.028778,-3.7477E-4,0.55745,0.076888,0.013519,0.048839,0.014648,0.039194
0.030106,-3.7477E-4,0.57515,0.076927,0.014328,0.048859,0.014847,0.039194
0.029800,-3.7477E-4,0.57057,0.076927,0.013626,0.048879,0.013214,0.039194
0.030304,-3.7477E-4,0.58878,0.076927,0.013016,0.048898,0.013321,0.039194
0.029602,-3.7477E-4,0.58136,0.076927,0.013931,0.048938,0.014236,0.039194
0.030197,-3.7477E-4,0.57729,0.076927,0.012711,0.048957,0.014038,0.039194
0.031021,-3.7477E-4,0.57465,0.076927,0.013519,0.048977,0.013626,0.039194
0.031128,-3.7477E-4,0.58919,0.076927,0.013519,0.049017,0.014130,0.039194
0.030411,-3.7477E-4,0.58563,0.076927,0.012802,0.049036,0.013931,0.039194
0.030609,-3.7477E-4,0.58736,0.076967,0.013519,0.049056,0.014954,0.039194
0.030716,-3.7477E-4,0.61035,0.077026,0.013733,0.049076,0.014740,0.039194
0.029999,-3.7477E-4,0.60577,0.077066,0.014328,0.049096,0.013931,0.039194
0.029495,-3.7477E-4,0.61523,0.077085,0.014740,0.049096,0.014435,0.039194
0.030106,-3.7477E-4,0.62845,0.077085,0.014236,0.049096,0.015259,0.039213
0.030914,-3.7477E-4,0.62286,0.077085,0.013824,0.049115,0.014236,0.039213
0.030411,-3.7477E-4,0.62703,0.077085,0.014542,0.049115,0.013214,0.039272
0.028885,-3.7477E-4,0.61879,0.077085,0.012512,0.049115,0.013824,0.039292
0.029999,-3.7477E-4,0.62744,0.077085,0.013428,0.049115,0.014435,0.039292
0.029800,-3.7477E-4,0.63385,0.077085,0.013519,0.049115,0.014847,0.039312
0.030304,-3.7477E-4,0.64575,0.077144,0.014328,0.049115,0.013931,0.039312
0.029999,-3.7477E-4,0.64737,0.077204,0.013123,0.049115,0.013519,0.039332
0.030823,-3.7477E-4,0.66629,0.077223,0.013733,0.049115,0.015152,0.039332
0.031433,-3.7477E-4,0.66060,0.077223,0.013824,0.049115,0.014847,0.039332
0.030106,-3.7477E-4,0.67250,0.077223,0.014038,0.049115,0.014648,0.039332
0.029907,-3.7477E-4,0.66956,0.077223,0.013824,0.049115,0.014038,0.039332
0.031219,-3.7477E-4,0.66640,0.077223,0.014038,0.049115,0.015564,0.039332
0.030518,-3.7477E-4,0.66884,0.077223,0.014847,0.049115,0.013428,0.039332
0.030716,-3.7477E-4,0.67738,0.077223,0.013519,0.049115,0.014542,0.039332
0.029800,-3.7477E-4,0.67433,0.077223,0.013824,0.049115,0.013519,0.039332
0.030106,-3.7477E-4,0.69702,0.077283,0.013931,0.049115,0.015045,0.039332
0.030716,-3.7477E-4,0.69772,0.077342,0.013519,0.049115,0.015045,0.039332
0.039459,-3.7477E-4,0.70413,0.077342,0.012512,0.049115,0.014038,0.039332
0.030304,-3.7477E-4,0.69875,0.077342,0.012512,0.049115,0.014847,0.039332
0.030914,-3.7477E-4,0.70352,0.077342,0.014740,0.049115,0.015350,0.039332
0.037231,-3.7477E-4,0.70302,0.077342,0.013931,0.049115,0.014328,0.039332
0.030609,-3.7477E-4,0.69447,0.077342,0.014435,0.049115,0.014328,0.039332
0.029388,-3.7477E-4,0.70312,0.077342,0.014648,0.049115,0.013931,0.039332
0.030304,-3.7477E-4,0.70515,0.077342,0.014236,0.049115,0.015564,0.039332
0.031326,-3.7477E-4,0.71146,0.077342,0.014847,0.049115,0.014648,0.039332
0.029999,-3.7477E-4,0.70892,0.077342,0.013626,0.049115,0.015152,0.039332
0.032043,-3.7477E-4,0.70251,0.077342,0.014740,0.049115,0.014236,0.039332
0.036316,-3.7477E-4,0.70160,0.077342,0.014648,0.049115,0.014542,0.039351
0.030609,-3.7477E-4,0.69580,0.077342,0.013626,0.049115,0.015259,0.039351
0.029388,-3.7477E-4,0.69589,0.077342,0.013824,0.049115,0.014542,0.039351
0.039673,-3.7477E-4,0.69733,0.077342,0.014328,0.049115,0.014847,0.039351
0.030914,-3.7477E-4,0.69406,0.077342,0.014130,0.049115,0.015152,0.039351
0.031433,-3.7477E-4,0.69406,0.077342,0.014328,0.049115,0.014435,0.039351
0.032547,-3.7477E-4,0.69803,0.077342,0.013016,0.049115,0.015045,0.039351
0.029297,-3.7477E-4,0.69772,0.077342,0.014130,0.049115,0.014542,0.039391
0.030823,-3.7477E-4,0.69885,0.077342,0.014038,0.049115,0.015457,0.039411
0.030609,-3.7477E-4,0.69366,0.077342,0.013428,0.049115,0.015564,0.039411
0.030823,-3.7477E-4,0.68521,0.077342,0.013626,0.049115,0.015762,0.039411
0.029907,-3.7477E-4,0.68990,0.077342,0.012207,0.049115,0.016266,0.039430
0.029800,-3.7477E-4,0.69000,0.077342,0.013733,0.049115,0.017090,0.039430
0.031128,-3.7477E-4,0.69325,0.077342,0.014328,0.049115,0.015656,0.039430
0.029602,-3.7477E-4,0.69203,0.077342,0.013931,0.049115,0.016373,0.039450
0.029602,-3.7477E-4,0.69264,0.077342,0.013123,0.049115,0.016479,0.039450
0.030518,-3.7477E-4,0.69661,0.077342,0.014038,0.049115,0.016479,0.039470
0.031021,-3.7477E-4,0.69020,0.077342,0.013428,0.049115,0.017487,0.039470
0.030609,-3.7477E-4,0.69284,0.077342,0.014038,0.049115,0.015869,0.039470
0.029800,-3.7477E-4,0.68959,0.077342,0.013016,0.049115,0.017700,0.039489
0.030197,-3.7477E-4,0.68796,0.077342,0.014038,0.049115,0.017593,0.039489
0.031219,-3.7477E-4,0.69193,0.077342,0.012802,0.049115,0.017181,0.039489
0.030411,-3.7477E-4,0.69275,0.077342,0.014236,0.049115,0.016678,0.039489
0.029800,-3.7477E-4,0.69193,0.077342,0.013016,0.049115,0.017090,0.039489
0.030518,-3.7477E-4,0.69936,0.077342,0.014130,0.049115,0.018616,0.039489
0.030304,-3.7477E-4,0.69620,0.077342,0.013733,0.049115,0.016571,0.039489
0.029602,-3.7477E-4,0.69905,0.077342,0.013016,0.049115,0.016785,0.039509
0.029388,-3.7477E-4,0.69955,0.077342,0.013824,0.049115,0.017288,0.039509
0.029907,-3.7477E-4,0.69794,0.077342,0.014435,0.049115,0.018097,0.039529
0.031433,-3.7477E-4,0.69824,0.077342,0.013214,0.049115,0.018005,0.039549
0.029999,-3.7477E-4,0.69661,0.077342,0.012512,0.049115,0.018311,0.039549
0.029602,-3.7477E-4,0.69478,0.077342,0.013733,0.049115,0.017899,0.039549
0.031128,-3.7477E-4,0.69824,0.077342,0.013626,0.049115,0.019424,0.039549
0.029999,-3.7477E-4,0.69508,0.077342,0.014435,0.049115,0.019119,0.039568
0.029907,-3.7477E-4,0.69763,0.077342,0.014236,0.049115,0.018097,0.039568
0.029907,-3.7477E-4,0.69864,0.077342,0.013519,0.049115,0.018707,0.039568
0.030197,-3.7477E-4,0.69794,0.077342,0.014236,0.049115,0.018814,0.039568
0.030823,-3.7477E-4,0.70016,0.077342,0.014954,0.049115,0.018097,0.039568
0.029999,-3.7477E-4,0.69589,0.077342,0.012909,0.049115,0.018707,0.039568
0.029602,-3.7477E-4,0.69733,0.077342,0.012604,0.049115,0.019119,0.039568
0.029694,-3.7477E-4,0.69955,0.077342,0.013824,0.049115,0.019424,0.039568
0.030106,-3.5505E-4,0.69711,0.077342,0.014328,0.049115,0.018814,0.039568
0.029388,-3.5505E-4,0.69478,0.077342,0.013123,0.049115,0.018097,0.039568
0.029602,-3.5505E-4,0.70078,0.077342,0.013123,0.049115,0.019119,0.039568
0.030411,-3.5505E-4,0.70515,0.077342,0.013321,0.049115,0.019424,0.039568
0.030411,-3.5505E-4,0.71054,0.077342,0.014648,0.049115,0.018814,0.039568
0.029083,-3.5505E-4,0.71126,0.077342,0.013016,0.049115,0.019730,0.039568
0.030518,-3.5505E-4,0.70901,0.077342,0.014435,0.049115,0.019119,0.039568
0.030518,-3.5505E-4,0.70566,0.077342,0.014038,0.049115,0.019531,0.039568
0.030823,-3.5505E-4,0.70251,0.077342,0.014954,0.049115,0.019730,0.039588
0.030411,-3.5505E-4,0.70129,0.077342,0.013824,0.049115,0.020035,0.039628
0.030518,-3.3532E-4,0.70047,0.077342,0.013519,0.049115,0.019836,0.039647
0.031021,-3.1560E-4,0.70322,0.077342,0.014038,0.049115,0.021255,0.039667
0.031433,-2.7615E-4,0.70435,0.077342,0.014038,0.049115,0.020447,0.039667
0.031128,-2.3670E-4,0.70932,0.077342,0.013016,0.049115,0.020752,0.039687
0.030106,-2.1697E-4,0.70851,0.077342,0.013016,0.049115,0.020447,0.039687
0.030914,-1.9725E-4,0.70627,0.077342,0.014038,0.049115,0.021057,0.039687
0.039673,-1.7752E-4,0.70465,0.077342,0.013824,0.049115,0.022064,0.039706
0.031830,-1.3807E-4,0.70485,0.077342,0.013321,0.049115,0.021149,0.039706
0.030106,-1.1835E-4,0.70210,0.077342,0.014648,0.049115,0.020950,0.039706
0.036011,-7.8900E-5,0.70546,0.077342,0.013824,0.049115,0.021454,0.039706
0.030914,-5.9175E-5,0.70393,0.077342,0.013626,0.049115,0.020645,0.039706
0.030609,-3.9450E-5,0.70108,0.077342,0.013123,0.049115,0.020645,0.039706
0.030304,8.2670E-19,0.70526,0.077342,0.014038,0.049115,0.021362,0.039706
0.031433,3.9450E-5,0.70668,0.077342,0.014435,0.049115,0.021667,0.039706
0.030716,9.8625E-5,0.70526,0.077342,0.013733,0.049115,0.021362,0.039706
0.030304,1.5780E-4,0.70810,0.077342,0.013626,0.049115,0.020538,0.039706
0.034882,1.9725E-4,0.70709,0.077342,0.013214,0.049115,0.020340,0.039706
0.029694,2.5643E-4,0.70638,0.077342,0.013428,0.049115,0.020752,0.039706
0.031738,2.9588E-4,0.70515,0.077342,0.013626,0.049115,0.020844,0.039706
0.039566,3.3533E-4,0.70251,0.077342,0.012405,0.049115,0.020752,0.039706
0.031128,3.9450E-4,0.70221,0.077342,0.014130,0.049115,0.020447,0.039706
